Start_Index,Publication_Date,PU_No,Title,Status,Date_of_Commencement,PDF_URL
100,2025-06-30,P.U. (B) 251/2025,APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2943030/PUB 251.pdf
100,2025-06-30,P.U. (B) 250/2025,APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2943193/PUB 250.pdf
100,2025-06-30,P.U. (B) 249/2025,APPOINTMENT OF CHAIRMAN OF A DIVISION  OF THE INDUSTRIAL COURT,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2942591/PUB 249_2025.pdf
100,2025-06-26,P.U. (B) 248/2025,NOTIFICATION OF FREE ZONES  (AMENDMENT OF SECOND SCHEDULE) (NO. 2) 2025,PRINCIPAL,01/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2938464/PUB 248 (2025).pdf
100,2025-06-26,P.U. (B) 247/2025,NOTIFICATION OF FREE ZONES,PRINCIPAL,01/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2938478/P.U. (B) 247_2025.pdf
100,2025-06-26,P.U. (B) 246/2025,NOTIFICATION OF FREE ZONES  (AMENDMENT OF SECOND SCHEDULE) 2025,PRINCIPAL,01/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2938453/PUB 246 (2025).pdf
100,2025-06-26,P.U. (B) 245/2025,NOTIFICATION OF FREE ZONES,PRINCIPAL,01/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2938503/P.U. (B) 245_2025.pdf
100,2025-06-26,P.U. (B) 244/2025,NOTIFICATION OF FREE ZONES  (AMENDMENT OF FIRST SCHEDULE) (NO. 3) 2025,PRINCIPAL,01/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2938444/PUB 244 (2025).pdf
100,2025-06-26,P.U. (B) 243/2025,NOTIFICATION OF FREE ZONES,PRINCIPAL,01/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2938489/P.U. (B) 243_2025.pdf
100,2025-06-26,P.U. (B) 242/2025,NOTIFICATION OF REVOCATION OF FREE ZONES,PRINCIPAL,01/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2940793/P.U. (B) 242_2025.pdf
100,2025-06-26,P.U. (B) 241/2025,NOTIFICATION OF VALUE OF PALM KERNEL UNDER SECTION 12,PRINCIPAL,01/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2931851/P.U. (B) 241_2025.pdf
100,2025-06-26,P.U. (B) 240/2025,NOTIFICATION OF VALUE OF CRUDE PALM OIL UNDER SECTION 12,PRINCIPAL,01/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2922095/P.U. (B) 240_2025.pdf
100,2025-06-26,P.U. (B) 239/2025,NOTIFICATION OF VALUE OF CRUDE PETROLEUM OIL UNDER SECTION 12,PRINCIPAL,27/06/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2931814/P.U. (B) 239_2025.pdf
100,2025-06-25,P.U. (B) 238/2025,APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2937553/PUB 238_2025.pdf
100,2025-06-24,P.U. (B) 237/2025,APPOINTMENT OF MEMBER OF THE COMMISSION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2935661/PUB 237 (2025).pdf
100,2025-06-24,P.U. (B) 236/2025,NOTICE REGARDING THE CERTIFICATION AND INSPECTION OF THE SUPPLEMENTARY ELECTORAL ROLL FOR THE MONTH OF MAY 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2932672/PUB 236 (2025).pdf
100,2025-06-24,P.U. (B) 235/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2934371/PUB 235.pdf
100,2025-06-20,P.U. (B) 234/2025,APPOINTMENT OF ASSISTANT REGISTRAR FOR PERSONS WITH DISABILITIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2929612/PUB 234_2025.pdf
100,2025-06-20,P.U. (B) 233/2025,APPOINTMENT AND REVOCATION OF APPOINTMENT  OF REGISTRAR FOR PERSONS WITH DISABILITIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2929600/PUB 233 (2025).pdf
100,2025-06-20,P.U. (B) 232/2025,APPOINTMENT OF DEPUTY REGISTRAR GENERAL FOR PERSONS WITH DISABILITIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2929601/PUB 232_2025.pdf
100,2025-06-20,P.U. (B) 231/2025,APPOINTMENT OF REGISTRAR GENERAL  FOR PERSONS WITH DISABILITIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2929513/PUB 231 (2025).pdf
100,2025-06-20,P.U. (B) 230/2025,"NOTICE OF AFFIRMATIVE FINAL DETERMINATION OF ADMINISTRATIVE REVIEW OF ANTI-DUMPING DUTY WITH REGARD TO IMPORTS OF COLD ROLLED COILS OF IRON OR NON-ALLOY STEEL, OF WIDTH MORE THAN 1300MM ORIGINATING OR EXPORTED FROM THE PEOPLE’S REPUBLIC OF CHINA AND JAPAN",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2924267/PUB 230 (2025).pdf
100,2025-06-20,P.U. (B) 229/2025,"NOTICE OF NEGATIVE FINAL DETERMINATION OF ADMINISTRATIVE REVIEW OF ANTI-DUMPING DUTY WITH REGARD TO IMPORTS OF COLD ROLLED COILS OF IRON OR NON-ALLOY STEEL, OF WIDTH MORE THAN 1300MM ORIGINATING OR EXPORTED FROM THE REPUBLIC OF KOREA AND THE SOCIALIST REPUBLIC OF VIET NAM",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2924264/PUB 229_2025.pdf
100,2025-06-19,P.U. (B) 228/2025,APPOINTMENT OF COMMISSIONER OF BUILDINGS  AND REVOCATION OF APPOINTMENT OF  COMMISSIONER OF BUILDINGS  FOR THE FEDERAL TERRITORY OF LABUAN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2927307/PUB 228.pdf
100,2025-06-19,P.U. (B) 227/2025,RESERVATION OF LAND FOR PUBLIC PURPOSE,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2926235/PUB227_2025.pdf
100,2025-06-19,P.U. (B) 226/2025,APPOINTMENT OF MEMBER AND ALTERNATE  MEMBER  OF THE AUTHORITY,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2924061/PUB226_2025.pdf
100,2025-06-18,P.U. (B) 225/2025,APPOINTMENT UNDER SUBSECTION 134(2),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2898353/PUB225_2025.pdf
100,2025-06-17,P.U. (B) 224/2025,APPOINTMENT OF DEPUTY PUBLIC PROSECUTOR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2918948/PUB 224.pdf
100,2025-06-17,P.U. (B) 223/2025,RETURN AND STATEMENTS OF ELECTION EXPENSES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2921638/PUB 223_2025.pdf
100,2025-06-13,P.U. (B) 222/2025,APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2915772/PUB 222_2025.pdf
100,2025-06-13,P.U. (B) 221/2025,"NOTICE OF TERMINATION OF EXPEDITED REVIEW OF THE ANTI-DUMPING DUTIES WITH REGARD TO IMPORTS OF PREPAINTED, PAINTED OR COLOUR COATED STEEL COILS ORIGINATING FROM OR EXPORTED BY TAY NAM STEEL MANUFACTURING & TRADING CO., LTD. FROM THE SOCIALIST REPUBLIC OF VIET NAM",PRINCIPAL,15/06/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2899533/PUB 221_2025.pdf
100,2025-06-12,P.U. (B) 220/2025,APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2914581/PUB220_2025.pdf
100,2025-06-12,P.U. (B) 219/2025,NOTIFICATION OF VALUE OF CRUDE PETROLEUM OIL UNDER SECTION 12,PRINCIPAL,13/06/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2913336/P.U. (B) 219_2025.pdf
100,2025-06-09,P.U. (B) 217/2025,"NOTICE OF IMPENDING TERMINATION OF THE IMPOSITION OF ANTI-DUMPING DUTIES ON IMPORTS OF FLAT ROLLED PRODUCT OF NON-ALLOY STEEL PLATED OR COATED WITH ALUMINIUM AND ZINC ORIGINATING OR EXPORTED FROM THE PEOPLE’S REPUBLIC OF CHINA, THE REPUBLIC OF KOREA AND  THE SOCIALIST REPUBLIC OF VIET NAM",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2906973/PUB 217_2025.pdf
100,2025-06-05,P.U. (B) 216/2025,NOTICE UNDER SECTION 70,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2902726/PUB216_2025.pdf
100,2025-06-04,P.U. (B) 215/2025,APPOINTMENT OF CHAIRMAN OF A DIVISION  OF THE INDUSTRIAL COURT,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2901013/PUB 215 (2025).pdf
100,2025-06-03,P.U. (B) 214/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2899767/PUB214_2025.pdf
100,2025-06-03,P.U. (B) 213/2025,NOTICE OF EXTENSION OF TIME PERIOD FOR MAKING PRELIMINARY DETERMINATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2899510/PUB 213_2025.pdf
100,2025-06-03,P.U. (B) 212/2025,APPOINTMENT OF NOTARIES PUBLIC,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2898025/PUB 212_2025.pdf
100,2025-05-30,P.U. (B) 211/2025,APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2894544/P.U. (B) 211_2025.pdf
100,2025-05-29,P.U. (B) 210/2025,NOTIFICATION OF VALUE OF PALM KERNEL UNDER SECTION 12,PRINCIPAL,01/06/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2892119/PUB 210_2025.pdf
100,2025-05-28,P.U. (B) 209/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2892144/P.U. (B) 209_2025.pdf
100,2025-05-28,P.U. (B) 208/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2892125/PUB 208 (2025).pdf
100,2025-05-28,P.U. (B) 207/2025,NOTIFICATION OF VALUE OF CRUDE PETROLEUM OIL UNDER SECTION 12,PRINCIPAL,30/05/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2891999/P.U. (B) 207_2025.pdf
100,2025-05-28,P.U. (B) 206/2025,NOTIFICATION OF ADOPTION  OF THE DRAFT LOCAL PLAN FOR  THE FEDERAL TERRITORY OF KUALA LUMPUR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2891935/PUB 206 (2025).pdf
100,2025-05-27,P.U. (B) 205/2025,APPOINTMENT AND REVOCATION OF APPOINTMENT OF OTHER OFFICERS UNDER SUBSECTION 4(1)  FOR THE FEDERAL TERRITORY OF PUTRAJAYA,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2888343/PUB 205.pdf
100,2025-05-26,P.U. (B) 204/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2887066/PUB 204 (2025).pdf
100,2025-05-23,P.U. (B) 203/2025,NOTIFICATION UNDER SECTION 60,PRINCIPAL,20/04/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2883485/PUB 203 (2025).pdf
100,2025-05-23,P.U. (B) 202/2025,NOTIFICATION OF APPLICATION  FOR REGISTRATION OF NEW PLANT VARIETY AND  GRANT OF BREEDER’S RIGHT,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2876021/PUB 202 (2025).pdf
100,2025-05-23,P.U. (B) 201/2025,APPOINTMENT OF MEMBERS OF THE NATIONAL WAGES CONSULTATIVE COUNCIL,PRINCIPAL,01/06/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2866737/PUB 201.pdf
100,2025-05-22,P.U. (B) 200/2025,NOTIFICATION OF VALUE OF CRUDE PALM OIL UNDER SECTION 12,PRINCIPAL,01/06/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2879297/P.U. (B) 200_2025.pdf
100,2025-05-22,P.U. (B) 199/2025,APPOINTMENT OF DEPUTY PUBLIC PROSECUTOR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2879043/PUB 199_2025.pdf
100,2025-05-21,P.U. (B) 198/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2879168/PUB198_2025.pdf
100,2025-05-21,P.U. (B) 197/2025,NOTICE REGARDING THE CERTIFICATION AND INSPECTION OF THE SUPPLEMENTARY ELECTORAL ROLL FOR THE MONTH OF APRIL 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2875495/PUB197_2025.pdf
100,2025-05-20,P.U. (B) 196/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2876925/PUB 196.pdf
100,2025-05-20,P.U. (B) 195/2025,APPOINTMENT OF CHAIRMAN OF A DIVISION  OF THE INDUSTRIAL COURT,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2874255/PUB 195 (2025).pdf
100,2025-05-19,P.U. (B) 194/2025,EXEMPTION UNDER SUBSECTION 2A (2),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2872850/PUB 194.pdf
100,2025-05-19,P.U. (B) 193/2025,REVOCATION OF EXEMPTION UNDER  SUBSECTION 2A(3),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2872838/PUB 193.pdf
100,2025-05-19,P.U. (B) 192/2025,REVOCATION OF EXEMPTION UNDER  SUBSECTION 2A(3),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2872891/PUB 192_2025.pdf
100,2025-05-16,P.U. (B) 191/2025,APPOINTMENT UNDER SUBSECTION 6A(1A),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2866820/PUB191_2025.pdf
100,2025-05-15,P.U. (B) 190/2025,NOTIFICATION OF VALUE OF CRUDE PETROLEUM OIL UNDER SECTION 12,PRINCIPAL,16/05/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2858361/PUB190_2025.pdf
100,2025-05-13,P.U. (B) 189/2025,APPOINTMENT OF GAMING EXPERT,PRINCIPAL,13/05/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2862399/P.U. (B) 189_2025.pdf
100,2025-05-13,P.U. (B) 188/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2862338/P.U. (B) 188_2025.pdf
100,2025-05-09,P.U. (B) 187/2025,"NOTICE OF AFFIRMATIVE FINAL DETERMINATION OF AN ANTI-DUMPING DUTY INVESTIGATION WITH REGARD TO IMPORTS OF FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL OF A WIDTH OF 600MM OR MORE, CLAD, PLATED OR COATED WITH TIN (ELECTROLYTIC TINPLATE OR TINPLATE) ORIGINATING OR EXPORTED FROM THE PEOPLE’S REPUBLIC OF CHINA, THE REPUBLIC OF INDIA, JAPAN AND THE REPUBLIC OF KOREA",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2856324/PUB 187 (2025).pdf
100,2025-05-09,P.U. (B) 186/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2857420/PUB 186 (2025).pdf
100,2025-05-09,P.U. (B) 185/2025,NOTICE OF PROPOSED REVOCATION OF RESERVATION OF LAND FOR PUBLIC PURPOSE,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2857400/PUB 185 (2025).pdf
100,2025-05-08,P.U. (B) 184/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2855455/PUB 184_2025.pdf
100,2025-05-08,P.U. (B) 183/2025,APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2854791/PUB183_2025.pdf
100,2025-05-08,P.U. (B) 182/2025,APPOINTMENT OF JUDGES OF  THE SYARIAH SUBORDINATE COURT,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2854851/PUB 182_2025.pdf
100,2025-05-08,P.U. (B) 181/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2853818/PUB181_2025.pdf
100,2025-05-06,P.U. (B) 180/2025,NOTIFICATION OF REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2851096/P.U. (B) 180_2025.pdf
100,2025-05-06,P.U. (B) 179/2025,NOTICE OF AFFIRMATIVE FINAL DETERMINATION OF AN ANTI-DUMPING DUTY INVESTIGATION WITH  REGARD TO IMPORTS OF POLYETHYLENE  TEREPHTHALATE ORIGINATING OR EXPORTED FROM THE PEOPLE’S REPUBLIC OF CHINA AND  THE REPUBLIC OF INDONESIA,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2850456/PUB179_2025.pdf
100,2025-05-06,P.U. (B) 178/2025,DECLARATION OF HERITAGE OBJECT (NO. 3) 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2849998/PUB178_2025.pdf
100,2025-04-30,P.U. (B) 177/2025,TEMPORARY EXERCISE OF MINISTERIAL FUNCTIONS,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2841907/PUB177_2025.pdf
100,2025-04-30,P.U. (B) 176/2025,"NOTICE OF FINAL DETERMINATION FOR THE ADMINISTRATIVE REVIEW OF ANTI-DUMPING DUTIES WITH REGARD TO IMPORTS OF COLD ROLLED STAINLESS STEEL IN COILS, SHEETS OR ANY OTHER FORM ORIGINATING OR EXPORTED FROM THE PEOPLE’S REPUBLIC OF CHINA, THE REPUBLIC OF KOREA, CHINESE TAIPEI AND THE KINGDOM OF THAILAND",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2842166/PUB176_2025.pdf
100,2025-04-30,P.U. (B) 175/2025,"NOTICE OF FINAL DETERMINATION FOR THE ADMINISTRATIVE REVIEW OF ANTI-DUMPING DUTIES WITH REGARD TO IMPORTS OF COLD ROLLED STAINLESS STEEL IN COILS, SHEETS OR ANY OTHER FORM ORIGINATING OR EXPORTED FROM THE REPUBLIC OF INDONESIA AND THE SOCIALIST REPUBLIC OF VIET NAM",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2842168/PUB 175.pdf
100,2025-04-30,P.U. (B) 174/2025,RESULTS OF CONTESTED ELECTION  AND STATEMENT OF THE POLL AFTER  THE OFFICIAL ADDITION OF VOTES FOR  THE BY-ELECTION OF N.48 AYER KUNING,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2842165/PUB 174.pdf
100,2025-04-30,P.U. (B) 173/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2842015/PUB173_2025.pdf
100,2025-04-29,P.U. (B) 172/2025,NOTIFICATION OF VALUE OF CRUDE PETROLEUM OIL UNDER SECTION 12,PRINCIPAL,02/05/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2840799/PUB 172_2025.pdf
100,2025-04-29,P.U. (B) 171/2025,LIST OF LICENSEES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2841071/PUB 171 (2025).pdf
100,2025-04-29,P.U. (B) 170/2025,NOTIFICATION OF VALUE OF PALM KERNEL UNDER SECTION 12,PRINCIPAL,01/05/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2838083/PUB 170 (2025).pdf
100,2025-04-29,P.U. (B) 169/2025,APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2837099/PUB 169_2025.pdf
100,2025-04-28,P.U. (B) 168/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2837258/P.U. (B) 168_2025.pdf
200,2025-04-28,P.U. (B) 167/2025,APPOINTMENT OF MEMBERS AND ALTERNATE  MEMBERS OF THE BOARD,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2837139/P.U. (B) 167_2025.pdf
200,2025-04-28,P.U. (B) 166/2025,APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2838027/P.U. (B) 166_2025.pdf
200,2025-04-28,P.U. (B) 165/2025,APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2838049/PUB 165 (2025).pdf
200,2025-04-25,P.U. (B) 164/2025,NOTICE OF PROPOSED REVOCATION OF  RESERVATION OF LAND FOR PUBLIC PURPOSE,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2834880/PUB 164 (2025).pdf
200,2025-04-24,P.U. (B) 163/2025,NOTICE REGARDING THE CERTIFICATION AND  INSPECTION OF THE SUPPLEMENTARY ELECTORAL ROLL FOR THE MONTH OF MARCH 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2832870/PUB 163 (2025).pdf
200,2025-04-22,P.U. (B) 162/2025,RESERVATION OF LAND FOR PUBLIC PURPOSE,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2828912/PUB 162_2025.pdf
200,2025-04-22,P.U. (B) 161/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2827528/PUB 161.pdf
200,2025-04-22,P.U. (B) 160/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2828738/PUB 160_2025.pdf
200,2025-04-22,P.U. (B) 159/2025,RESERVATION OF LAND FOR PUBLIC PURPOSE,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2828598/PUB 159.pdf
200,2025-04-22,P.U. (B) 158/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2828604/PUB 158_2025.pdf
200,2025-04-22,P.U. (B) 157/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2828602/PUB 157.pdf
200,2025-04-22,P.U. (B) 156/2025,APPOINTMENT OF QUALITY CONTROL INSPECTORS  OF THE BOARD,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2827559/PUB 156_2025.pdf
200,2025-04-22,P.U. (B) 155/2025,APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2827227/PUB 155_2025.pdf
200,2025-04-22,P.U. (B) 154/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2827258/PUB 154.pdf
200,2025-04-21,P.U. (B) 153/2025,NOTICE OF DESIGNATION OF SITE AS HERITAGE SITE,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2826111/PUB 153_2025.pdf
200,2025-04-18,P.U. (B) 152/2025,NOTIFICATION UNDER SUBSECTION 10(7),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2822585/PUB 152_2025.pdf
200,2025-04-18,P.U. (B) 151/2025,APPOINTMENT OF TRAFFIC WARDEN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2822548/P.U. (B) 151_2025.pdf
200,2025-04-18,P.U. (B) 150/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2822005/PUB 150_2025.pdf
200,2025-04-18,P.U. (B) 149/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2822052/P.U. (B) 149_2025.pdf
200,2025-04-18,P.U. (B) 148/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2821969/P.U. (B) 148_2025.pdf
200,2025-04-17,P.U. (B) 147/2025,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2819479/PUB 147.pdf
200,2025-04-16,P.U. (B) 146/2025,NOTICE UNDER SECTION 70,PRINCIPAL,09/05/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2818498/PUB 146 (2025).pdf
200,2025-04-16,P.U. (B) 145/2025,"NOTICE OF TERMINATION OF ANTI-DUMPING DUTY INVESTIGATION WITH REGARD TO IMPORTS OF STEEL WIRE RODS ORIGINATING OR EXPORTED FROM THE PEOPLE’S REPUBLIC OF CHINA, THE REPUBLIC OF INDONESIA AND THE SOCIALIST REPUBLIC OF VIET NAM",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2816982/PUB145_2025.pdf
200,2025-04-16,P.U. (B) 144/2025,NOTICE OF CONTESTED ELECTION  BY-ELECTION OF LEGISLATIVE ASSEMBLY OF N.48 AYER KUNING FOR THE STATE OF PERAK,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2815562/PUB144_2025.pdf
200,2025-04-16,P.U. (B) 143/2025,APPOINTMENT OF MEMBER OF  THE COMPETITION COMMISSION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2817626/PUB 143 (2025).pdf
200,2025-04-16,P.U. (B) 142/2025,NOTIFICATION OF VALUE OF CRUDE PALM OIL UNDER SECTION 12,PRINCIPAL,01/05/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2815522/PUB 142 (2025).pdf
200,2025-04-16,P.U. (B) 141/2025,NOTIFICATION OF VALUE OF CRUDE PETROLEUM OIL UNDER SECTION 12,PRINCIPAL,18/04/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2815500/PUB141_2025.pdf
